text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,_primary_case_type,_obfuscation_type,_original_text
It's not f**r at all. M*ny p**ple h*ve str*ng b*l**fs ab**t wh*t is and is not m*r*lly OK. It is th*se p**ple who are ag**nst wh*t you are m*sr*pr*s*nt*ng as sex ed. Obs*rve ( t**ght by a p*rs*n w*th a v*l*d t**ch*r l*c*ns*. ) Now th*s is cl**r cut pr**f th*t sex ed is not the iss*e ev*n th**gh you d*m*n*ze th*m as if it w*r*.,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,sexual_explicit,asterisk,It's not fear at all. Many people have strong beliefs about what is and is not morally OK. It is those people who are against what you are misrepresenting as sex ed. Observe ( taught by a person with a valid teacher license. ) Now this is clear cut proof that sex ed is not the issue even though you demonize them as if it were.
"You h*ve to und*rst*nd S*nd*r's b*l**f, wh*n you st**l oth*r p**pl*s m*n*y it is fr**.",0.1666666716337204,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,insult,asterisk,"You have to understand Sander's belief, when you steal other peoples money it is free."
"Yоu'vе оutdоnе yоurѕеlf thіѕ tіmе, Аrt.  Yоu'vе lеt uѕ knоw thеrе аrе mоnѕtеrѕ undеr yоur bеd, but nоw thеy'rе рrоlіfеrаtіng аt thе ѕрееd оf lіght.",0.20000000298023224,0.10000000149011612,0.0,0.0,0.20000000298023224,0.0,0.0,severe_toxicity,homoglyph,"You've outdone yourself this time, Art.  You've let us know there are monsters under your bed, but now they're proliferating at the speed of light."
7h0$3 w3r3 y0ur w0rd$ n07 m1n3 n3@70 N31l. @nd 1'm n07 @ngry ju$7 w@n7 70 m@k3 $ur3 y0u r3c31v3d my p01n7 0n y0ur hyp0cr1$y..,0.6000000238418579,0.10000000149011612,0.0,0.0,0.6000000238418579,0.0,0.0,severe_toxicity,leet,Those were your words not mine neato Neil. And I'm not angry just want to make sure you received my point on your hypocrisy..
"H*y, why n*t... Y**'re the l*me d*ck pr*s*d*nt, m*ght as w*ll go to all the pl*c*s in the w*rld b*f*re you l**v*. P*rd*n a few bad g*ys wh*le you are at it t**.",0.3499999940395355,0.0,0.01666666753590107,0.0,0.3166666626930237,0.03333333507180214,0.03333333507180214,sexual_explicit,asterisk,"Hey, why not... You're the lame duck president, might as well go to all the places in the world before you leave. Pardon a few bad guys while you are at it too."
"I h*ve b**n r**d*ng the Br**ns thr**ds and th*re is a l*n*-*p of wh*n*rs ab**t th*t p*n*lty c*ll...*MG, g*ve it a r*st, it h*pp*ns to all t**ms.  If anyth*ng the Br**ns h*ve b**n of the g**d s*de of c*lls for y**rs for all the ch**p sh*ts th*y t*k*.

*nd t*lk ab**t b**ng s*l*ct*ve - no m*nt**n by you of the T*ny Aw*rd p*rf*rm*nce of M*rch*nd d**ng th*t am*z*ng sw*n d*ve wh*n he was sl*ghtly b*mp*d by Z**ts*v.",0.1666666716337204,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,insult,asterisk,"I have been reading the Bruins threads and there is a line-up of whiners about that penalty call...OMG, give it a rest, it happens to all teams.  If anything the Bruins have been of the good side of calls for years for all the cheap shots they take.

And talk about being selective - no mention by you of the Tony Award performance of Marchand doing that amazing swan dive when he was slightly bumped by Zaitsev."
7​h​@​7​'​$ @$ f​u​n​n​y @$ c​r​@​p 1n @ C​@​r​3 P​@​c​k​@​g​3​.​.​.​.,0.7571428418159485,0.02857142873108387,0.6857143044471741,0.0,0.41428571939468384,0.0,0.0,obscene,mixed,That's as funny as crap in a Care Package....
"Don Y**ng IS the pr*bl*m w*th the G*P
*ld, Wh*t*, R*c*st, Un*d*c*t*d and sh**ld h*ve b**n arr*st*d for h*tt*ng the st*ff w*rk*r in W*sh*ngt*n D.C.",0.5,0.20000000298023224,0.0,0.20000000298023224,0.4000000059604645,0.4000000059604645,0.0,threat,asterisk,"Don Young IS the problem with the GOP
Old, White, Racist, Uneducated and should have been arrested for hitting the staff worker in Washington D.C."
"""7h3r3 @r3 f3w 7h1ng$ m0r3 p@7h371c 7h@n 0n3 n0n-n@71v3 0r3g0n1@n 7ry1ng 70 0n3-up @n07h3r 1n 73rm$ 0f 0ld-$ch00l P0r7l@nd $7r337 cr3d""

$p3@k1ng 0f p@7h371c...7h@7 $33m3d 707@lly unn3c3$$@ry.  1 d1dn'7 $33 @ny7h1ng 1n 7h3 0r1g1n@l qu3$710n 7h@7 3v3n v@gu3ly 1mpl13d 7h@7 7h3y w3r3 7ry1ng 70 ""0n3-up"" @nyb0dy, 7h3y w3r3 g1v1ng @ 71m3l1n3 f0r h0w l0ng 7h3 pr0p3r7y h@d b33n unu$3d.  1n my 0p1n10n 7h3r3 @r3 f3w 7h1ng$ m0r3 p@7h371c 7h@n b31ng 1n0rd1n@73ly pr0ud 0f wh3r3 y0ur m07h3r d3c1d3d 70 $qu33z3 y0u 0u7 - 17'$ n07 l1k3 y0u h@d @ny7h1ng 70 d0 w17h 17.",0.4000000059604645,0.10000000149011612,0.0,0.0,0.30000001192092896,0.0,0.0,severe_toxicity,leet,"""There are few things more pathetic than one non-native Oregonian trying to one-up another in terms of old-school Portland street cred""

Speaking of pathetic...that seemed totally unnecessary.  I didn't see anything in the original question that even vaguely implied that they were trying to ""one-up"" anybody, they were giving a timeline for how long the property had been unused.  In my opinion there are few things more pathetic than being inordinately proud of where your mother decided to squeeze you out - it's not like you had anything to do with it."
"Іt іѕ іnсrеdіbly rаrе tо fіnd а lіbеrаl whо іѕ сараblе оf hаvіng аn іntеllесtuаlly hоnеѕt dеbаtе оn аny gіvеn ѕubjесt, аnd іmроѕѕіblе whеn dеаlіng wіth РС lіbеrаlѕ. Thеy аrе ѕhаmеlеѕѕly рrоud оf thеіr аbіlіty tо lіе tо mаnірulаtе. My аbѕоlutе dіѕguѕtѕ fоr thеѕе реорlе соmеѕ frоm еxреrіеnсе аѕ І knоw аll tоо wеll hоw thеy hаvе mаѕtеrfully іnflісtеd роvеrty аnd ѕuffеrіng tо еxраnd thе wеlfаrе ѕtаtе аnd bіg gоvеrnmеnt, аnd аrе ѕhаmеlеѕѕly еxрlоіtіng thе рооr роlіtісаlly.",0.10000000149011612,0.0,0.0,0.0,0.10000000149011612,0.0,0.0,insult,homoglyph,"It is incredibly rare to find a liberal who is capable of having an intellectually honest debate on any given subject, and impossible when dealing with PC liberals. They are shamelessly proud of their ability to lie to manipulate. My absolute disgusts for these people comes from experience as I know all too well how they have masterfully inflicted poverty and suffering to expand the welfare state and big government, and are shamelessly exploiting the poor politically."
1 h@v3 n07 h3@rd 0f h@rdly @ny c0n$717u3n7$ wh0 w@n7 7h1$ w@$73 0f 0ur m0n3y. M@yb3 7h@7 1$ why 0ur l3g1$h1773r$ w@n7 17.....70 @g@1n l37 u$ kn0w 7h3y w1ll d0 wh@7 3v3r 7h3y w@n7 @nd 70 h3ck w17h wh@73v3r 7h0$3 wh0 v073d 7h3m 1n w@n7. P01n7 7@k3n....@nd w1ll b3 r3m3mb3r3d c0m3 3l3c710n 71m3.,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.0,obscene,leet,I have not heard of hardly any constituents who want this waste of our money. Maybe that is why our legishitters want it.....to again let us know they will do what ever they want and to heck with whatever those who voted them in want. Point taken....and will be remembered come election time.
"Аlrіght, І'm gоnnа quоtе а whіtе guy, bесаuѕе І knоw іt'ѕ nесеѕѕаry fоr ѕоmе оf yоu.

""Соlоnіеѕ аrе thе оuthоuѕеѕ оf thе Еurореаn ѕоul, whеrе а fеllоw саn lеt hіѕ раntѕ dоwn аnd rеlаx, еnjоy thе ѕmеll оf hіѕ оwn ѕhіt."" 
-Thоmаѕ Рynсhоn

Thе nеіghbоrhооd wе knеw іѕ gоnе, ѕо yоu guyѕ аrе gоnnа dо whаt yоu wаnt. Hаvе fun wаllоwіng іn yоur оwn ѕhіt.",0.8676470518112183,0.11764705926179886,0.8382353186607361,0.0,0.6764705777168274,0.19117647409439087,0.014705882407724857,sexual_explicit,homoglyph,"Alright, I'm gonna quote a white guy, because I know it's necessary for some of you.

""Colonies are the outhouses of the European soul, where a fellow can let his pants down and relax, enjoy the smell of his own shit."" 
-Thomas Pynchon

The neighborhood we knew is gone, so you guys are gonna do what you want. Have fun wallowing in your own shit."
"Аffіrmаtіvе асtіоn tо mаtсh thе UЅ рорulаtіоn?   С'mоn Mаn!  Іt'ѕ gоnnа rеаlly bе hаrd tо fіnd thаt mаny nоn-blасkѕ (оthеr thаn  ѕоmе Ѕаmоаnѕ) whо wоn't gеt ѕquаѕhеd flаt оn thеіr fіrѕt 1ѕt dоwn оr ѕlаmmеd оvеr thе tор by thаt 6'8"" blасk fоrwаrd!  Yоu'rе tаlkіng lіkе а сrаzy mаn!",0.7272727489471436,0.0,0.0,0.09090909361839294,0.6363636255264282,0.09090909361839294,0.0,threat,homoglyph,"Affirmative action to match the US population?   C'mon Man!  It's gonna really be hard to find that many non-blacks (other than  some Samoans) who won't get squashed flat on their first 1st down or slammed over the top by that 6'8"" black forward!  You're talking like a crazy man!"
$w17z3rl@nd @$ w3ll 1$n'7 p@r7 0f 7h3 3U @nd 7ru$7 m3 7h3y @r3 d01ng gr3@7,0.1666666716337204,0.1666666716337204,0.0,0.0,0.1666666716337204,0.0,0.0,severe_toxicity,leet,Switzerland as well isn't part of the EU and trust me they are doing great
How_about_the_fact_that_many_in_the_Muslim_and_Arab_world_hated_us_long_before_either_of_the_Bush's_were_president.__I_think_it_has_to_do_with_two_things.__One_is_the_fact_that_we_support_Israel.__The_other_would_be_that_in_the_past_we_have_represented_ourselves_as_a_Christian_nation.__Both_of_those_cause_problems_for_some_Muslims.,0.20000000298023224,0.20000000298023224,0.0,0.0,0.20000000298023224,0.20000000298023224,0.0,identity_attack,underscore,How about the fact that many in the Muslim and Arab world hated us long before either of the Bush's were president.  I think it has to do with two things.  One is the fact that we support Israel.  The other would be that in the past we have represented ourselves as a Christian nation.  Both of those cause problems for some Muslims.
Whеn gіvеn аn орроrtunіty tо рrоvіdе mоrаl guіdаnсе by аffіrmіng thе lоwеr соurt'ѕ rulіng thе Ѕuрrеmеѕ wіmреd оut.  Ѕаd rеаlly.,0.1666666716337204,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,insult,homoglyph,When given an opportunity to provide moral guidance by affirming the lower court's ruling the Supremes wimped out.  Sad really.
"Dеѕріtе аll thе unіоn рrораgаndа, thе Ѕtаtе ѕееmѕ tо kеер а**еѕ іn ѕеаtѕ.",0.6000000238418579,0.0,0.6000000238418579,0.0,0.0,0.0,0.20000000298023224,sexual_explicit,homoglyph,"Despite all the union propaganda, the State seems to keep a**es in seats."
"f​0​l​l​0​w 7h3 w​h​1​7​3 c​r​3​m​3 r​0​@​d ( w​1​n​k w​1​n​k​)​
​
​0​n @ $​3​r​1​0​u​$ n​0​7​3​, 1 n​3​v​3​r h​3​@​r​d 0f @ d​1​v​3​r​$​1​0​n p​r​0​g​r​@​m f0r 7​h​3​f​7​.",0.1666666716337204,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,identity_attack,mixed,"follow the white creme road ( wink wink)

on a serious note, I never heard of a diversion program for theft."
"І'm ѕtіll wаіtіng tо ѕее а соnvіnсіng рlаn tо іnсrеаѕе аffоrdаblе hоuѕіng, mеаnіng араrtmеnt buіldіngѕ, іn Еugеnе. Untіl І ѕее thаt І'm іn fаvоr оf іnсrеаѕіng dеnѕіty thrоughоut thе сіty. Еugеnе hаѕ mіlеѕ аnd mіlеѕ оf mіddlе-сlаѕѕ ѕuburbаn ѕіnglе-fаmіly hоmеѕ, nоw іt nееdѕ араrtmеntѕ fоr wоrkіng-сlаѕѕ реорlе.",0.1666666716337204,0.0,0.0,0.0,0.1666666716337204,0.0,0.1666666716337204,sexual_explicit,homoglyph,"I'm still waiting to see a convincing plan to increase affordable housing, meaning apartment buildings, in Eugene. Until I see that I'm in favor of increasing density throughout the city. Eugene has miles and miles of middle-class suburban single-family homes, now it needs apartments for working-class people."
"Clinton_is_definitely_correct.__This_cut_would_reduce_the_ASD_budget_by_less_than_one_percent.__If_people_can't_deal_with_a_less_than_one_percent_cut_to_education_when_our_economy_is_flushing_down_the_toilet,_then_boo_hoo.__Go_cry_to_someone_that_cares.__Pathetic.",0.5857142806053162,0.014285714365541935,0.014285714365541935,0.0,0.6142857074737549,0.0,0.0,obscene,underscore,"Clinton is definitely correct.  This cut would reduce the ASD budget by less than one percent.  If people can't deal with a less than one percent cut to education when our economy is flushing down the toilet, then boo hoo.  Go cry to someone that cares.  Pathetic."
"Well,_I_hope_he_and/or_his_outfitters_salvaged_the_meat_and_hide,_and_that_both_went_where_they_would_be_used.__Black_bear_is,_in_my_opinion,_very_good_meat.__Hunting_for_meat_is,_in_my_opinion,_a_reasonable_activity.__{Though_I_kind_of_wish_people_that_don't_actually_*need*_that_food_source_would_refrain.}__If_the_bear_went_down_in_only_60_yds,_it_was_probably_a_fairly_clean_kill.__I_think_the_guy_was_a_fool,_but_that's_his_problem.",0.8333333134651184,0.0,0.0,0.0,0.8333333134651184,0.1666666716337204,0.0,identity_attack,underscore,"Well, I hope he and/or his outfitters salvaged the meat and hide, and that both went where they would be used.  Black bear is, in my opinion, very good meat.  Hunting for meat is, in my opinion, a reasonable activity.  {Though I kind of wish people that don't actually *need* that food source would refrain.}  If the bear went down in only 60 yds, it was probably a fairly clean kill.  I think the guy was a fool, but that's his problem."
7​h​1​$ c​l​3​@​r​l​y $​h​0​w​$ 7h3 p​0​w​3​r 0f p​r​0​p​@​g​@​n​d​@​. WHY 1$ 7h3 guv p​u​$​h​1​n​g @ 7@x $0 H​@​R​D $0 Q​U​1​C​K​L​Y​? H3 @nd 7h3 $​0​c​1​@​l​1​$​7 m​3​d​1​@ @r3 f​r​@​n​7​1​c 70 b​r​@​1​n​w​@​$​h p​3​0​p​l​3 70 @​c​c​3​p​7 7​h​1​$ n​0​n​$​3​n​$​3​.,0.6000000238418579,0.0,0.0,0.0,0.4000000059604645,0.10000000149011612,0.0,identity_attack,mixed,This clearly shows the power of propaganda. WHY is the guv pushing a tax SO HARD so QUICKLY? He and the socialist media are frantic to brainwash people to accept this nonsense.
"7h3y d0n'7 h@v3 7h3 b@ll$ f0r 7h@7.  N3v3r h@v3, n3v3r w1ll.",0.6000000238418579,0.0,0.30000001192092896,0.0,0.30000001192092896,0.0,0.30000001192092896,sexual_explicit,leet,"They don't have the balls for that.  Never have, never will."
Рlеаѕе tеll mе thаt yоu аlwаyѕ wеаr а hеlmеt whеn drіvіng yоur mоtоrсyсlе.  Wе hаvе еnоugh dunсеѕ іn thе wоrld.  Thе wоrld nееdѕ yоur gооd brаіn.,0.4000000059604645,0.0,0.20000000298023224,0.0,0.4000000059604645,0.0,0.0,obscene,homoglyph,Please tell me that you always wear a helmet when driving your motorcycle.  We have enough dunces in the world.  The world needs your good brain.
"Ѕо yоu wоuld рrеfеr thаt thе еmрlоyееѕ juѕt wоrk аrоund thе gаrbаgе lеft by thе Bundy Bunсh? 

Yоu'd рrеfеr thаt thеy juѕt іgnоrе thе bооzе bоttlеѕ, thе ѕmаѕhеd еquірmеnt, thе kісkеd іn wаllѕ аnd thе lаtrіnе trеnсh?

Іf yоu'vе gоt ѕеrіоuѕ quеѕtіоnѕ, іnѕtеаd оf іnаnе bаbblіng, соntасt thе Fіѕh аnd Wіldlіfе Ѕеrvісе. Yоu саn gеt thеіr соntасt іnfоrmаtіоn hеrе;   httр://www.fwѕ.gоv/",0.6000000238418579,0.0,0.0,0.0,0.6000000238418579,0.0,0.0,insult,homoglyph,"So you would prefer that the employees just work around the garbage left by the Bundy Bunch? 

You'd prefer that they just ignore the booze bottles, the smashed equipment, the kicked in walls and the latrine trench?

If you've got serious questions, instead of inane babbling, contact the Fish and Wildlife Service. You can get their contact information here;   http://www.fws.gov/"
".​.​.​@​g​@​1​n​.​.​.​W​H​@​7​!​?​!  h0w 1$ 7​h​1​$ guy 0u7 0n 7h3 $​7​r​3​3​7​$​.​.​.​? r​3​l​3​@​$​3​d 70 m​0​m​?  r​1​d​1​c​u​l​0​u​$​. 1​n​$​@​n​3​. 1​r​r​3​$​p​0​n​$​1​b​l​3​. 3​k​c​3​7​3​r​@​, 3​k​c​3​7​3​r​@​, 3​k​c​3​7​3​r​@​.  1​'​l​l b37 7h3 RG d​1​d​n​'​7 g37 @ c​@​l​l b​@​c​k  - 7​h​3​y @r3 $​7​1​l​l $​c​r​@​m​b​l​1​n​g 70 f​1​g​u​r​3 0u7 h0w 70 $​p​1​n 7​h​1​$ (​B​7​W - y​0​u​'​v​3 7​@​k​3​n h​3​@​7​,​.​.​.​$​0​, 7​h​@​n​k y0u RG f0r 7​r​y​1​n​g 70 1​n​v​3​$​7​1​g​@​7​3​)",0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,0.10000000149011612,0.0,identity_attack,mixed,"...again...WHAT!?!  how is this guy out on the streets...? released to mom?  ridiculous. insane. irresponsible. ekcetera, ekcetera, ekcetera.  i'll bet the RG didn't get a call back  - they are still scrambling to figure out how to spin this (BTW - you've taken heat,...so, thank you RG for trying to investigate)"
"WHY АRЕ YОU YЕLLІNG, СОMRАDЕ DОNKЕL??",0.1666666716337204,0.0,0.1666666716337204,0.0,0.1666666716337204,0.0,0.0,obscene,homoglyph,"WHY ARE YOU YELLING, COMRADE DONKEL??"
"Ѕtісk tо wrіtіng ""ѕtоrіеѕ"", Lіzzy.  Аttеmрtіng tо hаvе а соhеrеnt аrgumеnt іn thе соmmеnt ѕесtіоnѕ...wіthоut thrоwіng аrоund ѕеnѕаtіоnаl tеrmѕ lіkе ""ѕеxіѕt"" іѕn't yоur ѕtrоng ѕuіt.  Іmmеdіаtеly рlаyіng thе ѕеx саrd іѕ rеаlly wеаk.",0.5,0.0,0.0,0.0,0.4000000059604645,0.30000001192092896,0.10000000149011612,sexual_explicit,homoglyph,"Stick to writing ""stories"", Lizzy.  Attempting to have a coherent argument in the comment sections...without throwing around sensational terms like ""sexist"" isn't your strong suit.  Immediately playing the sex card is really weak."
